cumatrixid,cumatrixtitle,cumatrixitemid,cumatrixitemtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,0000015C901053DC000005146375706F795F72656C656173654349,當個創世神※Minecraft 1.8.9 ※神奇寶貝模組 Ep.66 本季完結,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,1,0,10,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015C9B819EFE000006D96375706F795F72656C656173654349,新大陸與地獄白目鬼👻,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,0,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015C9B81B118000006DA6375706F795F72656C656173654349,飆速甩尾！！ 冰上極限復活村民小殭屍❄,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,897,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015CD3C476A7000000FA6375706F795F72656C656173654349,"體驗1.12更新,有什麼好玩的新東西?!","['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,743,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015CD3C4E4E0000000FB6375706F795F72656C656173654349,🚩旗幟進化論!! 四種茶杯最愛的旗子🚩,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,685,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015CD3C53240000000FC6375706F795F72656C656173654349,烏賊塔好難蓋!?,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,705,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015CE322E2DD000002B36375706F795F72656C656173654349,沙漠遺跡的廢物屍殼與骨折兔兔,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,768,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015CF7FFB736000003FB6375706F795F72656C656173654349,極限鎖血?! 蜘蛛水上飄的廢礦冒險!!,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,754,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015D07F81C88000000326375706F795F72656C656173654349,"我的究極捕獸夾,可以讓我瞬間移動?!","['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,818,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015D16CD30C5000000106375706F795F72656C656173654349,如何在麥塊過生日?!🍰🍰🎼,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,676,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015D29B8A28F000000806375706F795F72656C656173654349,苦力怕指導我蓋倉庫?!,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,2,788,15,2019-08-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000016A598259CC0000876A6375706F795F72656C656173654349,【地球模擬器】從46億年前開始創造地球! 從零開始創造生命???│#1,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,2,13,15,2019-08-25
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5CE22A2000001D16375706F795F72656C656173654349,世界經典童話 之 「三個願望」,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,26,18,2019-08-25
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5CE8A05000001D26375706F795F72656C656173654349,世界經典童話 之 「國王的驢耳朵」,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,2,425,18,2019-08-25
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015E6E6B80DF0000008E6375706F795F72656C656173654349,貪財貓神（下）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,6,18,2019-08-25
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,0000015E1372B6FD000000556375706F795F72656C656173654349,外頭燒、體內也燒！5大常見夏季發燒原因,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,1,0,1,2019-08-25
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,000001658F95F05A000000026375706F795F70726572656C656173654349,#1 Why? ,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,38,69,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD4C7863000000036375706F795F70726572656C656173654349,python基礎 1 安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,2,128,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD500096000000046375706F795F70726572656C656173654349,python基礎 2 print (),"['tech_tw', 'robot_tw']",['python'],B0310653,1,453,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5147E0000000056375706F795F70726572656C656173654349,python基礎 3 數學 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,530,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD52377B000000066375706F795F70726572656C656173654349,python基礎 4 自變量 variable ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD53ED81000000076375706F795F70726572656C656173654349,python基礎 5 while循環 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,712,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD54BA78000000086375706F795F70726572656C656173654349,python基礎 6 for循環 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD55F470000000096375706F795F70726572656C656173654349,python基礎 7 if 條件,"['tech_tw', 'robot_tw']",['python'],B0310653,1,482,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD56B3500000000A6375706F795F70726572656C656173654349,python基礎 8 if else 條件 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,762,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD577A710000000B6375706F795F70726572656C656173654349,python基礎 9 if elif else ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,490,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5926D10000000C6375706F795F70726572656C656173654349,python基礎 10 def 函數 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,396,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD59F1530000000D6375706F795F70726572656C656173654349,python基礎 11 函數 參數 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,269,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5AD3470000000E6375706F795F70726572656C656173654349,python基础 12 函数默认参数 (教学教程tutorial) - YouTube,"['tech_tw', 'robot_tw']",['python'],B0310653,2,582,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5C198A0000000F6375706F795F70726572656C656173654349,python基礎 13 全局 & 局部變量， global & local ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,40,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5D875A000000106375706F795F70726572656C656173654349,python基礎 14 模塊安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,1,103,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5F081F000000116375706F795F70726572656C656173654349,python基礎 15 讀寫文件1 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,1279,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5FB4A8000000126375706F795F70726572656C656173654349,python基礎 16 讀寫文件2 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,209,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD67CFB0000000136375706F795F70726572656C656173654349,python基礎 17 文件讀寫3,"['tech_tw', 'robot_tw']",['python'],B0310653,1,372,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6995F0000000146375706F795F70726572656C656173654349,python基礎 18 class 類,"['tech_tw', 'robot_tw']",['python'],B0310653,1,681,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6AA599000000156375706F795F70726572656C656173654349,python基礎 19 分類 init 功能,"['tech_tw', 'robot_tw']",['python'],B0310653,1,592,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6BDC37000000166375706F795F70726572656C656173654349,python基礎 20 input 輸入 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,427,102,2019-08-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6E22E2000000176375706F795F70726572656C656173654349,python基礎 21 元組 列表 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-25
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,00000165F66AF23D000000016375706F795F70726572656C656173654349,什麼是機器學習?,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,72,46,2019-08-25
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,00000165F66D7963000000026375706F795F70726572656C656173654349,Scikit-Learn 1. Why?,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,0,46,2019-08-25
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676CEDF4D000000246375706F795F70726572656C656173654349,科普: 人工神經網絡 VS 生物神經網絡 ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,3,310,57,2019-08-25
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D004E1000000256375706F795F70726572656C656173654349,什麼是神經網絡 (機器學習) ?,"['tech_tw', 'robot_tw']",['Keras'],B0310653,2,72,57,2019-08-25
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D24EF0000000266375706F795F70726572656C656173654349,神經網絡 : 梯度下降 (Gradient Descent in Neural Nets) ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,138,57,2019-08-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E475BC8E000000056375706F795F72656C656173654349,1.Python 變數與資料型態 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,465,19,2019-08-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E484F8C4000000066375706F795F72656C656173654349,2.Python 數字、字串的基本運算,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,19,2019-08-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E48F4A0F000000076375706F795F72656C656173654349,3.Python 有序列表的基本運算 - List、Tuple ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,349,19,2019-08-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E493C02B000000086375706F795F72656C656173654349,4.Python 集合、字典的基本運算 - Set、Dictionary ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,16,19,2019-08-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EE8BB2A0000000066375706F795F72656C656173654349,3. Python Module 模組的載入與使用 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,19,2019-08-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,00000168FF601CCA000000836375706F795F72656C656173654349,Linear Support Vector Machine (SVM) :: Course Introduction ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,4,274,40,2019-08-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,00000168FF601F18000000846375706F795F72656C656173654349,Large-Margin Separating Hyperplane ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,839,40,2019-08-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,00000168FF6036380000008F6375706F795F72656C656173654349,Comparison of Kernels ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,5,40,2019-08-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,0000016913D8D424000000446375706F795F72656C656173654349,Motivation ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,4,40,2019-08-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,0000016913DE4520000000576375706F795F72656C656173654349,Error Optimization Techniques ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,6,40,2019-08-25
000001694CF469DD000000086375706F795F72656C656173654355,李宏毅_深度學習進階,000001694D02D227000001566375706F795F72656C656173654349,Review：Basic Structures for Deep Learning Models (Part I),"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,11,4,2019-08-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69A90F0000001B6375706F795F72656C656173654349,Linear Algebra Lecture 1：What are we going to learn?,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,10,15,2019-08-25
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,000001636DEB75B800011E306375706F795F72656C656173654349,我必須老實說...｜ Doc The Grind｜ vlog 81,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,1,0,41,2019-08-26
0000015C3B2493A00000000B6375706F795F72656C656173654355,NeKo 嗚喵-朗讀愛說書,0000015C3B2B9267000004396375706F795F72656C656173654349,"朗讀《返校：惡夢再續》作者：  赤燭 , 笭菁｜出版社：尖端","['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,1,13,16,2019-08-26
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE75EA9C0000006C6375706F795F72656C656173654349,Blockchain 源起 1-1｜區塊鏈從何而來?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,2,27,72,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD4C7863000000036375706F795F70726572656C656173654349,python基礎 1 安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,6,130,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD500096000000046375706F795F70726572656C656173654349,python基礎 2 print (),"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD53ED81000000076375706F795F70726572656C656173654349,python基礎 5 while循環 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,188,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD54BA78000000086375706F795F70726572656C656173654349,python基礎 6 for循環 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,1,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD55F470000000096375706F795F70726572656C656173654349,python基礎 7 if 條件,"['tech_tw', 'robot_tw']",['python'],B0310653,1,255,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD56B3500000000A6375706F795F70726572656C656173654349,python基礎 8 if else 條件 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,61,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD577A710000000B6375706F795F70726572656C656173654349,python基礎 9 if elif else ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,6,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5926D10000000C6375706F795F70726572656C656173654349,python基礎 10 def 函數 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,107,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD59F1530000000D6375706F795F70726572656C656173654349,python基礎 11 函數 參數 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,125,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5AD3470000000E6375706F795F70726572656C656173654349,python基础 12 函数默认参数 (教学教程tutorial) - YouTube,"['tech_tw', 'robot_tw']",['python'],B0310653,1,229,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5C198A0000000F6375706F795F70726572656C656173654349,python基礎 13 全局 & 局部變量， global & local ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,239,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5D875A000000106375706F795F70726572656C656173654349,python基礎 14 模塊安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,1,160,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5F081F000000116375706F795F70726572656C656173654349,python基礎 15 讀寫文件1 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,470,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5FB4A8000000126375706F795F70726572656C656173654349,python基礎 16 讀寫文件2 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,108,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD67CFB0000000136375706F795F70726572656C656173654349,python基礎 17 文件讀寫3,"['tech_tw', 'robot_tw']",['python'],B0310653,1,186,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6995F0000000146375706F795F70726572656C656173654349,python基礎 18 class 類,"['tech_tw', 'robot_tw']",['python'],B0310653,2,725,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6AA599000000156375706F795F70726572656C656173654349,python基礎 19 分類 init 功能,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6F16D2000000186375706F795F70726572656C656173654349,python基礎 22 列表 list ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,791,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADDF57D5000000196375706F795F70726572656C656173654349,python基礎 23 多維列表,"['tech_tw', 'robot_tw']",['python'],B0310653,1,364,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE018370000001A6375706F795F70726572656C656173654349,python基礎 24 字典 dictionary,"['tech_tw', 'robot_tw']",['python'],B0310653,1,928,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE23A0C0000001B6375706F795F70726572656C656173654349,python基礎 25 import 載入模組,"['tech_tw', 'robot_tw']",['python'],B0310653,1,487,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE307F60000001C6375706F795F70726572656C656173654349,python基礎 26 自己的模組,"['tech_tw', 'robot_tw']",['python'],B0310653,1,372,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE483480000001D6375706F795F70726572656C656173654349,python基礎 27 continue & break ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,843,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE55EE20000001E6375706F795F70726572656C656173654349,python基礎 28 錯誤處理 try ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,412,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE61AAC0000001F6375706F795F70726572656C656173654349,python基礎 29 zip lambda map ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,1059,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE6C51B000000206375706F795F70726572656C656173654349,"python基礎 30 淺複製&深複製, copy & deepcopy","['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-26
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE9FFE5000000256375706F795F70726572656C656173654349,python基礎 35 set 找不同 (教學教程tutorial) - YouTube,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-26
00000165B2B2925D000000016375706F795F70726572656C656173654355,莫煩_把玩你的數據 機器學習Numpy & Pandas,00000165B2ED04A4000000016375706F795F70726572656C656173654349,1. numpy & pandas 有什麼用? ,"['tech_tw', 'robot_tw']","['matplotlib', 'numpy', 'pandas', 'python']",B0310653,1,0,24,2019-08-26
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,00000165F66AF23D000000016375706F795F70726572656C656173654349,什麼是機器學習?,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,10,46,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3A039A000000016375706F795F70726572656C656173654349,什麼是機器學習? ,['empty'],['empty'],B0310653,2,16,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3F2CA9000000026375706F795F70726572656C656173654349,人工神經網絡 VS 生物神經網絡 ,['empty'],['empty'],B0310653,3,7,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A405F7E000000036375706F795F70726572656C656173654349,什麼是神經網絡 (機器學習) what is neural network in machine learning,['empty'],['empty'],B0310653,3,505,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A481045000000046375706F795F70726572656C656173654349,什麼是卷積神經網絡 CNN (深度學習)? ,['empty'],['empty'],B0310653,2,1623,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A4D3B2B000000056375706F795F70726572656C656173654349,什麼是循環神經網絡 RNN (深度學習)?,['empty'],['empty'],B0310653,3,1115,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A5035DA000000066375706F795F70726572656C656173654349,什麼是 LSTM RNN 循環神經網絡 (深度學習)? ,['empty'],['empty'],B0310653,3,1314,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A54A6D5000000076375706F795F70726572656C656173654349,什麼是自編碼 Autoencoder (深度學習)? ,['empty'],['empty'],B0310653,2,3069,47,2019-08-26
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,00000166399A39F1000000146375706F795F70726572656C656173654349,什麼是 L1 L2 正規化 正則化 Regularization (深度學習 deep learning),['empty'],['empty'],B0310653,1,19,47,2019-08-26
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676CEDF4D000000246375706F795F70726572656C656173654349,科普: 人工神經網絡 VS 生物神經網絡 ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,2,4,57,2019-08-26
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D004E1000000256375706F795F70726572656C656173654349,什麼是神經網絡 (機器學習) ?,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,0,57,2019-08-26
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D24EF0000000266375706F795F70726572656C656173654349,神經網絡 : 梯度下降 (Gradient Descent in Neural Nets) ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,550,57,2019-08-26
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D55A6F000000276375706F795F70726572656C656173654349,科普: 神經網絡的黑盒不黑 (深度理解神經網絡),"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,493,57,2019-08-26
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E475BC8E000000056375706F795F72656C656173654349,1.Python 變數與資料型態 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,24,19,2019-08-26
