cumatrixid,cumatrixtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,5,20,40,2019-08-20
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,2,45,40,2019-08-20
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,0,57,2019-08-20
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,10,1176,25,2019-08-20
000001697FB74EB0000000026375706F795F72656C656173654355,李宏毅_強化學習（Reinforce Learning）,"['tech_tw', 'robot_tw']",['機器學習'],6CA10149,2,10,4,2019-08-20
000001697FC08CA7000000036375706F795F72656C656173654355,李宏毅 _對抗生成網路 GAN,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,3,5,2019-08-20
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,6,29,16,2019-08-20
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,4,24,16,2019-08-20
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,7,29,32,2019-08-20
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,3,11,32,2019-08-20
0000015AE0688D9D000000066375706F795F72656C656173654355,洪宏星健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']",['empty'],D1010139,2,0,6,2019-08-21
0000015B3BD0BE330000000A6375706F795F72656C656173654355,跑步心情,"['Fitness_tw', 'Sports_tw', 'Joggings_tw']","['健康', '跑步', '運動']",33510142,2,0,42,2019-08-21
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,0,48,2019-08-21
0000015B844049B90000000E6375706F795F72656C656173654355,齊俊傑看財經,"['InternationalFinance_tw', 'business_tw', 'finance_tw']","['商業', '幽默', '財經']",96910144,4,18,38,2019-08-21
0000015B844049B90000000E6375706F795F72656C656173654355,齊俊傑看財經,"['InternationalFinance_tw', 'business_tw', 'finance_tw']","['商業', '幽默', '財經']",96910144,1,20,38,2019-08-21
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,4,0,57,2019-08-21
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,3,15,41,2019-08-21
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,1,5,41,2019-08-21
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,2,0,72,2019-08-21
0000015BD94483BB000000316375706F795F72656C656173654355,Mii 黃小米,"['Hedonism_tw', 'life_tw', 'beautysalon_tw']","['保養', '彩妝', '旅遊']",D2510143,2,0,1,2019-08-21
0000015BFD2ED61F000000046375706F795F72656C656173654355,TCar 試車頻道,"['life_tw', 'car_tw']","['汽車', '消費', '試車']",D1010139,2,0,4,2019-08-21
0000015C7C624FEE000000056375706F795F72656C656173654355,翔麟的遊戲實況頻道,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['遊戲', '遊戲實況', '遊戲時段']",D1010139,6,108,11,2019-08-21
0000015C7D88E794000000086375706F795F72656C656173654355,FUNDESIGN 瘋設計,"['Hipster_tw', 'design_tw', 'interior_design_tw']","['創意', '文創生活', '設計師']",F4810138,2,0,60,2019-08-21
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,4,0,10,2019-08-21
0000015C8D7C9D24000000046375706F795F72656C656173654355,Auto-Online 汽車線上情報誌,"['life_tw', 'car_tw']","['汽車', '生活情報', '體驗']",97210140,2,0,0,2019-08-21
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,3,0,15,2019-08-21
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,2,8,43,2019-08-21
0000015CD0001417000000016375706F795F72656C656173654355,Mira's Garden-我的韓國生活,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '韓國']",D2510143,1,0,20,2019-08-21
0000015CE2C12886000000026375706F795F72656C656173654355,腦補給,['life_tw'],"['新知', '生活', '知識']",6CA10149,1,0,8,2019-08-21
0000015D56127F76000000016375706F795F72656C656173654355,加點吉拿棒,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影視', '文化', '電影']",49910145,2,0,26,2019-08-21
0000015D56127F76000000016375706F795F72656C656173654355,加點吉拿棒,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影視', '文化', '電影']",49910145,3,290,26,2019-08-21
000001606D62AE66000000016375706F795F72656C656173654355,頂尖人才這樣來,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '招募']",96910144,2,0,1,2019-08-21
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,3,0,40,2019-08-21
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,1,342,40,2019-08-21
00000162AD7A038C000000026375706F795F72656C656173654355,區塊鏈100問 | 趣說比特幣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['區塊鏈', '比特幣']",B0310653,9,59,53,2019-08-21
00000162AD7A038C000000026375706F795F72656C656173654355,區塊鏈100問 | 趣說比特幣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['區塊鏈', '比特幣']",B0310653,1,69,53,2019-08-21
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,3,16,66,2019-08-21
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,3,66,2019-08-21
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,6,17,96,2019-08-21
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,4,176,96,2019-08-21
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,7,183,40,2019-08-21
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,1,28,40,2019-08-21
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,"['tech_tw', 'robot_tw']",['python'],B0310653,2,0,19,2019-08-21
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,2,0,23,2019-08-21
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,1,10,25,2019-08-21
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,1,7,25,2019-08-21
00000169191E6049000000046375706F795F72656C656173654355,KUAIZERO,['tech_tw'],['empty'],6CA10149,3,7,4,2019-08-21
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,10,21,32,2019-08-21
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,3,10,32,2019-08-21
00000159AB5EF689000000066375706F795F70726572656C656173654355,首爾就該這樣玩,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['旅遊', '韓國', '首爾']",F4810138,3,50,26,2019-08-22
00000159FCE4B841000000016375706F795F70726572656C656173654355,創業大學堂,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '演說']",6CA10149,3,24,86,2019-08-22
00000159FCE4B841000000016375706F795F70726572656C656173654355,創業大學堂,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '演說']",6CA10149,2,14,86,2019-08-22
00000159FDCED3BF000000086375706F795F70726572656C656173654355,《追風箏的孩子》,"['Reading_tw', 'ReadNovel_tw']","['小說', '英文小說', '閱讀']",49910145,5,196,16,2019-08-22
00000159FDCED3BF000000086375706F795F70726572656C656173654355,《追風箏的孩子》,"['Reading_tw', 'ReadNovel_tw']","['小說', '英文小說', '閱讀']",49910145,2,16,16,2019-08-22
0000015AF941E7A6000000026375706F795F72656C656173654355,Vogue 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '瘦身', '運動']",D1010139,13,174,48,2019-08-22
0000015B034BD8690000000C6375706F795F72656C656173654355,NEWLIFE 健身,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",D2510143,2,3,35,2019-08-22
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,10,0,48,2019-08-22
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,3,62,48,2019-08-22
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,6,949,16,2019-08-22
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,2,0,57,2019-08-22
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,4,0,72,2019-08-22
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,2,0,41,2019-08-22
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,2,4,41,2019-08-22
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,2,0,8,2019-08-22
0000015C3A83A82A000000086375706F795F72656C656173654355,袁騰飛-五千年系列,"['Reading_tw', 'ReadNovel_tw']","['中華文明', '歷史', '袁騰飛']",9B310147,1,0,18,2019-08-22
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,2,0,22,2019-08-22
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,1,0,22,2019-08-22
0000015C7C624FEE000000056375706F795F72656C656173654355,翔麟的遊戲實況頻道,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['遊戲', '遊戲實況', '遊戲時段']",D1010139,8,62,11,2019-08-22
0000015C7C624FEE000000056375706F795F72656C656173654355,翔麟的遊戲實況頻道,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['遊戲', '遊戲實況', '遊戲時段']",D1010139,1,5,11,2019-08-22
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,8,0,10,2019-08-22
0000015C8D7C9D24000000046375706F795F72656C656173654355,Auto-Online 汽車線上情報誌,"['life_tw', 'car_tw']","['汽車', '生活情報', '體驗']",97210140,2,0,0,2019-08-22
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,0,15,2019-08-22
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,12,172,18,2019-08-22
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,3,41,18,2019-08-22
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,2,19,1,2019-08-22
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,2,7,1,2019-08-22
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,4,3,72,2019-08-22
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,3,52,40,2019-08-22
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,1,5,40,2019-08-22
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,5,805,55,2019-08-22
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,2,68,55,2019-08-22
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,3,14,66,2019-08-22
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,17,66,2019-08-22
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,14,111,96,2019-08-22
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,4,1480,96,2019-08-22
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,8,68,40,2019-08-22
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,2,32,40,2019-08-22
00000166D3C9E54E000000016375706F795F70726572656C656173654355,莫煩_搭建我的神經網路 深度學習必學Tensorflow,"['tech_tw', 'robot_tw']","['Tensorflow', 'Transfer learning', '神經網路', '遷移學習']",B0310653,2,0,9,2019-08-22
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,"['tech_tw', 'robot_tw']",['python'],B0310653,7,50,19,2019-08-22
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,"['tech_tw', 'robot_tw']",['python'],B0310653,2,4,19,2019-08-22
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,2,13,23,2019-08-22
000001697FC08CA7000000036375706F795F72656C656173654355,李宏毅 _對抗生成網路 GAN,"['tech_tw', 'robot_tw']",['empty'],6CA10149,5,17,5,2019-08-22
000001697FC08CA7000000036375706F795F72656C656173654355,李宏毅 _對抗生成網路 GAN,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,6,5,2019-08-22
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,8,45,16,2019-08-22
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,8,16,2019-08-22
0000016A4D847B2C000000016375706F795F72656C656173654355,Python教學由零開始,"['tech_tw', 'robot_tw']",['Python'],6CA10149,5,15,0,2019-08-22
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,7,71,32,2019-08-22
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,3,16,32,2019-08-22
