pagePath,avgsessionduration,pvnum,exitRate,logdate
/submit/47912914/D75,0.0,1,0.0,2019-07-16
/submit/47912914/D76,0.0,1,0.0,2019-07-16
/submit/52613491/D17,0.0,1,0.0,2019-07-16
/submit/52613491/D18,0.0,1,0.0,2019-07-16
/submit/5F613235/D79,177.0,1,0.0,2019-07-16
/submit/5F613235/D80,0.0,1,0.0,2019-07-16
/submit/5F613235/D81,0.0,1,0.0,2019-07-16
/submit/63412505/D79,0.0,1,100.0,2019-07-16
/submit/64512280/D75,0.0,1,0.0,2019-07-16
/submit/64512280/D76,0.0,1,0.0,2019-07-16
/submit/64512280/D77,0.0,1,0.0,2019-07-16
/submit/67312924/D78,9.0,1,0.0,2019-07-16
/submit/6AD12557/D72,0.0,1,0.0,2019-07-16
/submit/6C312569/D8,0.0,1,0.0,2019-07-16
/submit/78012621/D76,0.0,1,0.0,2019-07-16
/submit/78012621/D77,0.0,1,0.0,2019-07-16
/submit/7AC13485/D5,0.0,1,0.0,2019-07-16
/submit/82F13398/D1,3760.0,1,0.0,2019-07-16
/submit/82F13398/D74,0.0,1,0.0,2019-07-16
/submit/85F11702/D10,0.0,1,0.0,2019-07-16
/submit/85F11702/D11,1205.0,1,0.0,2019-07-16
/submit/88612270/D79,0.0,1,0.0,2019-07-16
/submit/88612270/D81,0.0,1,0.0,2019-07-16
/submit/90112083/D79,0.0,1,100.0,2019-07-16
/submit/90312042/D59,19.0,1,0.0,2019-07-16
/submit/92911870/D5,0.0,1,0.0,2019-07-16
/submit/94F11558/D77,0.0,1,0.0,2019-07-16
/submit/94F11558/D78,0.0,1,0.0,2019-07-16
/submit/9C411511/D79,0.0,1,0.0,2019-07-16
/submit/9F712632/D79,102.0,1,0.0,2019-07-16
/submit/9F712632/D80,0.0,1,0.0,2019-07-16
/submit/9F712632/D81,0.0,1,0.0,2019-07-16
/submit/A1710885/D69,0.0,1,0.0,2019-07-16
/submit/A2311569/D80,593.0,1,0.0,2019-07-16
/submit/A2D12780/D23,0.0,1,0.0,2019-07-16
/submit/A2D12780/D24,0.0,1,0.0,2019-07-16
/submit/A2D12780/D25,0.0,1,0.0,2019-07-16
/submit/A2D12780/D26,0.0,1,0.0,2019-07-16
/submit/A2D12780/D27,0.0,1,0.0,2019-07-16
/submit/A6E13228/D48,0.0,1,0.0,2019-07-16
/submit/AA713433/D47,0.0,1,100.0,2019-07-16
/submit/ADA13144/D37,0.0,1,100.0,2019-07-16
/submit/B0310653/D17,0.0,1,0.0,2019-07-16
/submit/B0310653/D18,0.0,1,0.0,2019-07-16
/submit/B0310653/D19,0.0,1,0.0,2019-07-16
/submit/B0310653/D20,0.0,1,0.0,2019-07-16
/submit/B0310653/D21,0.0,1,0.0,2019-07-16
/submit/B0310653/D22,0.0,1,0.0,2019-07-16
/submit/B0310653/D23,0.0,1,0.0,2019-07-16
/submit/B8212120/D70,0.0,1,0.0,2019-07-16
/submit/BC612828/D6,0.0,1,0.0,2019-07-16
/submit/BC612828/D7,0.0,1,100.0,2019-07-16
/submit/BC712277/D27,0.0,1,100.0,2019-07-16
/submit/BE512067/D75,0.0,1,0.0,2019-07-16
/submit/BE512067/D76,0.0,1,0.0,2019-07-16
/submit/BE512067/D77,0.0,1,0.0,2019-07-16
/submit/BE512067/D78,0.0,1,0.0,2019-07-16
/submit/C1212913/D71,0.0,1,0.0,2019-07-16
/submit/C1212913/D72,0.0,1,0.0,2019-07-16
/submit/C1212913/D73,0.0,1,0.0,2019-07-16
/submit/C1212913/D74,0.0,1,0.0,2019-07-16
/submit/C1212913/D75,0.0,1,0.0,2019-07-16
/submit/C1212913/D78,0.0,1,0.0,2019-07-16
/submit/C1310836/D69,0.0,1,0.0,2019-07-16
/submit/C3912673/D76,0.0,1,0.0,2019-07-16
/submit/C6112718/D28,0.0,1,0.0,2019-07-16
/submit/C7112212/D35,0.0,1,0.0,2019-07-16
/submit/CD512932/D79,0.0,1,0.0,2019-07-16
/submit/CD512932/D80,66.0,1,0.0,2019-07-16
/submit/CD512932/D81,0.0,1,100.0,2019-07-16
/submit/CEF13340/D65,0.0,1,0.0,2019-07-16
/submit/D3C12489/D40,0.0,1,0.0,2019-07-16
/submit/D6412681/D71,36.0,1,0.0,2019-07-16
/submit/D6F13315/D41,0.0,1,0.0,2019-07-16
/submit/DEF12108/D76,0.0,1,0.0,2019-07-16
/submit/E3713429/D31,0.0,1,0.0,2019-07-16
/submit/E7811897/D80,0.0,1,0.0,2019-07-16
/submit/EA612296/D79,0.0,1,0.0,2019-07-16
/submit/EA612296/D80,0.0,1,0.0,2019-07-16
/submit/EA813469/D54,0.0,1,0.0,2019-07-16
/submit/EA813469/D55,0.0,1,0.0,2019-07-16
/submit/EA813469/D56,0.0,2,0.0,2019-07-16
/submit/EA813469/D57,0.0,1,0.0,2019-07-16
/submit/EA813469/D58,0.0,1,0.0,2019-07-16
/submit/EA813469/D59,0.0,1,0.0,2019-07-16
/submit/EA813469/D60,0.0,1,0.0,2019-07-16
/submit/EA813469/D61,0.0,1,0.0,2019-07-16
/submit/EA813469/D62,0.0,1,0.0,2019-07-16
/submit/EA813469/D63,0.0,1,0.0,2019-07-16
/submit/EA813469/D64,0.0,1,0.0,2019-07-16
/submit/EA813469/D65,0.0,1,0.0,2019-07-16
/submit/EA813469/D66,0.0,1,0.0,2019-07-16
/submit/EA813469/D67,0.0,1,0.0,2019-07-16
/submit/EA813469/D68,0.0,1,0.0,2019-07-16
/submit/EA813469/D69,0.0,1,0.0,2019-07-16
/submit/EA813469/D70,0.0,1,0.0,2019-07-16
/submit/EFA11627/D33,0.0,1,100.0,2019-07-16
/submit/EFA11627/D34,0.0,1,100.0,2019-07-16
/submit/F1C11877/D73,0.0,1,0.0,2019-07-16
/submit/F1C11877/D74,0.0,1,0.0,2019-07-16
/submit/F1C11877/D75,0.0,1,0.0,2019-07-16
/submit/F1C11877/D76,52.0,1,0.0,2019-07-16
/submit/F8C12966/D67,0.0,1,0.0,2019-07-16
/subscriber-introduction,0.0,1,0.0,2019-07-16
/,548.7211538461538,318,19.2,2019-07-17
/alltasks,239.25,44,8.6,2019-07-17
/answercode/D10/common/Day_010_correlation_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D11/common/Day_011_EDA_KDEplots_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D12/common/Day_012_discretizing_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D14/common/Day_014_EDA_subplots_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D32/common/Day_032_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D33/common/Day_033_Ans.ipynb,0.0,1,100.0,2019-07-17
/answercode/D34/common/Day_034_Ans.ipynb,0.0,3,0.0,2019-07-17
/answercode/D36/common/Day_036_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D37/common/Day_037_Ans.ipynb,0.0,3,0.0,2019-07-17
/answercode/D38/common/Day_038_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D39/common/Day_039_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D40/common/Day_040_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D41/common/Day_041_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D43/common/Day_043_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D44/common/Day_044_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D46/common/Day_046_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D47/common/Day_047_Ans.ipynb,21.0,2,0.0,2019-07-17
/answercode/D49/common/Day_049_Blending_Ans.ipynb,0.0,2,0.0,2019-07-17
/answercode/D50/common/Day_050_Stacking_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D54/common/Day_054_Clustering_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D6/common/Day_006_outliers_detection_Ans.ipynb,0.0,2,33.3,2019-07-17
/answercode/D65/common/Day_065_Experience_of_DNN2_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D68/common/Day68-Keras_Sequential_Model_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D72/common/Day72-Activation_function_Ans .ipynb,0.0,1,0.0,2019-07-17
/answercode/D74/common/Day74-Gradient_Descent_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D75/common/Day75-Back_Propagation_Ans.ipynb,0.0,2,50.0,2019-07-17
/answercode/D76/common/D76-optimizer_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercode/D78/common/Day078_CheckBeforeTrain_Ans.ipynb,0.0,1,100.0,2019-07-17
/answercode/D79/common/Day079_LearningRateEffect_Ans.ipynb,0.0,1,100.0,2019-07-17
/answercode/D80/common/Day080_Ans.ipynb,0.0,4,25.0,2019-07-17
/answercode/D84/common/Day084_Ans.ipynb,0.0,1,100.0,2019-07-17
/answercode/D85/common/Day085_Ans.ipynb,0.0,1,0.0,2019-07-17
/answercodelist/D10,0.0,1,0.0,2019-07-17
/answercodelist/D11,0.0,1,0.0,2019-07-17
/answercodelist/D12,0.0,1,0.0,2019-07-17
/answercodelist/D13,0.0,1,0.0,2019-07-17
/answercodelist/D14,0.0,1,0.0,2019-07-17
/answercodelist/D26,0.0,1,100.0,2019-07-17
/answercodelist/D32,0.0,2,0.0,2019-07-17
/answercodelist/D33,0.0,1,0.0,2019-07-17
/answercodelist/D34,0.0,3,0.0,2019-07-17
/answercodelist/D35,0.0,2,0.0,2019-07-17
/answercodelist/D36,0.0,1,0.0,2019-07-17
/answercodelist/D37,0.0,3,0.0,2019-07-17
/answercodelist/D38,0.0,1,0.0,2019-07-17
/answercodelist/D39,0.0,1,0.0,2019-07-17
/answercodelist/D40,0.0,1,0.0,2019-07-17
/answercodelist/D41,0.0,2,50.0,2019-07-17
/answercodelist/D43,0.0,1,0.0,2019-07-17
/answercodelist/D44,0.0,1,0.0,2019-07-17
/answercodelist/D46,0.0,1,0.0,2019-07-17
/answercodelist/D47,0.0,2,0.0,2019-07-17
/answercodelist/D48,0.0,3,0.0,2019-07-17
/answercodelist/D49,0.0,4,25.0,2019-07-17
/answercodelist/D50,0.0,3,0.0,2019-07-17
/answercodelist/D54,0.0,1,0.0,2019-07-17
/answercodelist/D6,0.0,4,0.0,2019-07-17
/answercodelist/D63,0.0,1,0.0,2019-07-17
/answercodelist/D65,0.0,2,0.0,2019-07-17
/answercodelist/D68,0.0,2,0.0,2019-07-17
/answercodelist/D72,0.0,2,0.0,2019-07-17
/answercodelist/D74,0.0,2,0.0,2019-07-17
/answercodelist/D75,0.0,3,0.0,2019-07-17
/answercodelist/D76,0.0,5,0.0,2019-07-17
/answercodelist/D77,0.0,3,0.0,2019-07-17
/answercodelist/D78,1.0,5,0.0,2019-07-17
/answercodelist/D79,0.0,5,0.0,2019-07-17
/answercodelist/D80,0.0,4,0.0,2019-07-17
/answercodelist/D81,0.0,1,0.0,2019-07-17
/app-recommend,0.0,6,85.7,2019-07-17
/collection-edit/0000016A61A250D6000000016375706F795F72656C656173654355,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015B4E3077D8000006B16375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015B4E30ACFD000006B26375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015B4E310269000006B36375706F795F72656C656173654349,0.0,2,100.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015B816FDF8F000005F16375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C1165477E000006B36375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C1165B656000006B46375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C1186F57E000006B56375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C118730D8000006B66375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11875E82000006B76375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C1187E47C000006B86375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C119408C2000006B96375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11942750000006BA6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C1194490C000006BB6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11946043000006BC6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C1194783B000006BD6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11CD68D9000006BE6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11CD9487000006BF6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11CDBDF0000006C06375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11CDDF50000006C16375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11D63927000006C26375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11D68AE3000006C36375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11D6BAA6000006C46375706F795F72656C656173654349,209.0,1,0.0,2019-07-17
/collection/0000015B4CAE3332000000036375706F795F72656C656173654355/0000015C11D79DA5000006C76375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015B5D970EA1000000056375706F795F72656C656173654355/00000160EA16195C0000023E6375706F795F72656C656173654349,0.0,1,100.0,2019-07-17
/collection/0000015B70A6BD8F000000036375706F795F72656C656173654355,0.0,4,50.0,2019-07-17
/collection/0000015B70A6BD8F000000036375706F795F72656C656173654355/0000015B70BE9A58000000976375706F795F72656C656173654349,0.0,1,100.0,2019-07-17
/collection/0000015B70A6BD8F000000036375706F795F72656C656173654355/0000015B70BED622000000986375706F795F72656C656173654349,256.0,1,0.0,2019-07-17
/collection/0000015B7B51C50D000000086375706F795F72656C656173654355,0.0,1,50.0,2019-07-17
/collection/0000015B95102473000000156375706F795F72656C656173654355,0.0,1,50.0,2019-07-17
/collection/0000015BAA8791210000001B6375706F795F72656C656173654355,366.0,2,20.0,2019-07-17
/collection/0000015BAAADA6BD0000001C6375706F795F72656C656173654355,67.0,2,25.0,2019-07-17
/collection/0000015BAAADA6BD0000001C6375706F795F72656C656173654355/00000167D1021CFF000006656375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015BCD29A5A90000002A6375706F795F72656C656173654355,0.0,2,50.0,2019-07-17
/collection/0000015BD92C879D000000306375706F795F72656C656173654355,13.0,2,33.3,2019-07-17
/collection/0000015BDE08B773000000326375706F795F72656C656173654355,18.5,3,40.0,2019-07-17
/collection/0000015C3A83A82A000000086375706F795F72656C656173654355,0.0,2,66.7,2019-07-17
/collection/0000015C3A83A82A000000086375706F795F72656C656173654355/0000015C3AEC845A000003596375706F795F72656C656173654349,12.0,1,0.0,2019-07-17
/collection/0000015C7D88E794000000086375706F795F72656C656173654355,0.0,3,0.0,2019-07-17
/collection/0000015C8339F3F10000000B6375706F795F72656C656173654355,0.0,3,50.0,2019-07-17
/collection/0000015C8A687A98000000026375706F795F72656C656173654355,0.0,2,66.7,2019-07-17
/collection/0000015C9A2A2201000000056375706F795F72656C656173654355,0.0,3,25.0,2019-07-17
/collection/0000015C9A2A2201000000056375706F795F72656C656173654355/0000015EC63D9E17000000486375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000015C9B785571000000086375706F795F72656C656173654355,0.0,2,50.0,2019-07-17
/collection/0000015C9F42AEEF000000096375706F795F72656C656173654355,0.0,2,0.0,2019-07-17
/collection/0000015CCAD4AD78000000076375706F795F72656C656173654355,2.0,2,66.7,2019-07-17
/collection/0000015D56127F76000000016375706F795F72656C656173654355/00000167400684A5000036996375706F795F72656C656173654349,0.0,1,100.0,2019-07-17
/collection/000001621DE16596000000086375706F795F72656C656173654355,0.0,1,50.0,2019-07-17
/collection/000001623C92A4E8000000036375706F795F72656C656173654355,29.0,5,37.5,2019-07-17
/collection/000001623C92A4E8000000036375706F795F72656C656173654355/00000162B637AEEB000041676375706F795F72656C656173654349,0.0,2,0.0,2019-07-17
/collection/000001628AA23F3D000000016375706F795F72656C656173654355,0.0,3,0.0,2019-07-17
/collection/000001628AA23F3D000000016375706F795F72656C656173654355/000001628AA4D63C000000016375706F795F72656C656173654349,0.0,1,100.0,2019-07-17
/collection/00000162AE60B18B000000036375706F795F72656C656173654355,1622.0,1,50.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355,0.0,3,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE75EA9C0000006C6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE76A94A0000006D6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE773F160000006E6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE77EADA0000006F6375706F795F72656C656173654349,0.0,1,100.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE78BAA2000000706375706F795F72656C656173654349,2222.0,1,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE792F7D000000716375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE79B3CD000000726375706F795F72656C656173654349,0.0,2,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE7B02BA000000736375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000162BE7534B3000000086375706F795F72656C656173654355/00000162BE7B9913000000746375706F795F72656C656173654349,0.0,1,100.0,2019-07-17
/collection/00000165AD08BC70000000026375706F795F70726572656C656173654355,0.0,1,0.0,2019-07-17
/collection/00000165AD08BC70000000026375706F795F70726572656C656173654355/00000165AD4C7863000000036375706F795F70726572656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000165B2B2925D000000016375706F795F70726572656C656173654355,0.0,3,0.0,2019-07-17
/collection/00000165B2B2925D000000016375706F795F70726572656C656173654355/00000165B2ED04A4000000016375706F795F70726572656C656173654349,0.0,2,0.0,2019-07-17
/collection/00000165B2B2925D000000016375706F795F70726572656C656173654355/00000165B303BF92000000146375706F795F70726572656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000167E4306181000000026375706F795F72656C656173654355,0.0,2,25.0,2019-07-17
/collection/0000016883BC542C000000026375706F795F72656C656173654355,0.0,2,0.0,2019-07-17
/collection/0000016883BC542C000000026375706F795F72656C656173654355/0000016883E0F90A0000003F6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/00000168FF4AF517000000036375706F795F72656C656173654355,0.0,2,33.3,2019-07-17
/collection/000001694CF469DD000000086375706F795F72656C656173654355,0.0,3,0.0,2019-07-17
/collection/000001694CF469DD000000086375706F795F72656C656173654355/000001694D02D227000001566375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/000001697FB74EB0000000026375706F795F72656C656173654355,0.0,1,0.0,2019-07-17
/collection/000001697FC08CA7000000036375706F795F72656C656173654355,0.0,4,0.0,2019-07-17
/collection/000001697FC08CA7000000036375706F795F72656C656173654355/000001697FC30B8E000000116375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/000001699E6396C0000000046375706F795F72656C656173654355,0.0,3,25.0,2019-07-17
/collection/000001699E6396C0000000046375706F795F72656C656173654355/000001699E69A90F0000001B6375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/000001699E6396C0000000046375706F795F72656C656173654355/000001699E76E46A000000116375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000016A61A250D6000000016375706F795F72656C656173654355,0.0,5,0.0,2019-07-17
/collection/0000016A61A250D6000000016375706F795F72656C656173654355/0000016A691A5E32000000016375706F795F72656C656173654349,0.0,1,0.0,2019-07-17
/collection/0000016A61A250D6000000016375706F795F72656C656173654355/0000016A8655BE20000000026375706F795F72656C656173654349,0.0,2,0.0,2019-07-17
/collections/new-arrivals,0.0,1,0.0,2019-07-17
/collections/tag,0.0,2,0.0,2019-07-17
/collections/topicgrp/design_tw,0.0,2,0.0,2019-07-17
/collections/topicgrp/Fitness_tw,0.0,1,0.0,2019-07-17
/collections/topicgrp/tech_tw/topic/robot_tw,1810.0,0,0.0,2019-07-17
/collections/topstory,0.0,13,0.0,2019-07-17
/error,12.0,58,16.1,2019-07-17
/expert-introduction,0.0,1,0.0,2019-07-17
/faq/15390581456521CPFAQcupoy_release,0.0,2,0.0,2019-07-17
/helps,24.0,30,29.0,2019-07-17
/home,376.8484848484849,57,25.8,2019-07-17
/influencer/00000154C878C836000000056261636B656E645F6C6F63616C494E464C55,96.0,0,0.0,2019-07-17
/influencer/0000015529B91EBE0000000961646D696E5F70726572656C65617365494E464C55,101.0,2,50.0,2019-07-17
/influencer/01B10832,0.0,2,0.0,2019-07-17
/influencer/14810831,0.0,1,0.0,2019-07-17
/influencer/A1710885,0.0,7,0.0,2019-07-17
/influencer/AD310830,0.0,2,0.0,2019-07-17
/influencer/C4410729,0.0,5,16.7,2019-07-17
/influencer/E4B10878,0.0,3,25.0,2019-07-17
/introduction,837.75,71,8.8,2019-07-17
/kwassist/ai_tw,213.0,142,8.1,2019-07-17
/kwassist/ai_tw?layoutType=headline&fbclid=IwAR17wSOCo6WZuwG2ZhyuZPjzDTSR5XM2d-OAX651dqLJPAz-2REhJHffZvM,297.0,0,0.0,2019-07-17
/kwassist/ai_tw?layoutType=qa,136.0,0,0.0,2019-07-17
/kwassist/ai_tw?layoutType=qa&keyword=期中,587.0,0,0.0,2019-07-17
/kwassist/ai_tw?layoutType=qa&queryTags=ml100-2-d69,2831.0,0,0.0,2019-07-17
/mission/D1,1810.0,19,4.2,2019-07-17
/mission/D10,0.0,3,33.3,2019-07-17
/mission/D100,0.0,1,0.0,2019-07-17
/mission/D101,0.0,1,0.0,2019-07-17
/mission/D12,0.0,1,100.0,2019-07-17
/mission/D13,0.0,4,25.0,2019-07-17
/mission/D14,0.0,4,20.0,2019-07-17
/mission/D15,0.0,2,0.0,2019-07-17
/mission/D16,24.0,4,25.0,2019-07-17
/mission/D17,0.0,2,50.0,2019-07-17
/mission/D18,0.0,2,0.0,2019-07-17
/mission/D19,0.0,1,0.0,2019-07-17
/mission/D2,24.0,8,25.0,2019-07-17
/mission/D20,0.0,1,0.0,2019-07-17
/mission/D21,0.0,1,0.0,2019-07-17
/mission/D22,0.0,1,0.0,2019-07-17
/mission/D23,0.0,1,0.0,2019-07-17
/mission/D25,0.0,2,0.0,2019-07-17
/mission/D26,0.0,3,33.3,2019-07-17
/mission/D27,0.0,4,25.0,2019-07-17
/mission/D28,0.0,7,28.6,2019-07-17
/mission/D29,0.0,3,50.0,2019-07-17
/mission/D3,0.0,4,25.0,2019-07-17
/mission/D30,0.0,4,25.0,2019-07-17
/mission/D31,0.0,2,0.0,2019-07-17
/mission/D32,0.0,2,0.0,2019-07-17
/mission/D33,2088.0,6,28.6,2019-07-17
/mission/D34,0.0,1,0.0,2019-07-17
/mission/D35,1057.0,4,16.7,2019-07-17
/mission/D36,0.0,6,66.7,2019-07-17
/mission/D37,0.0,7,25.0,2019-07-17
/mission/D38,0.0,6,10.0,2019-07-17
/mission/D39,0.0,8,25.0,2019-07-17
/mission/D4,243.66666666666666,4,0.0,2019-07-17
/mission/D40,346.0,7,14.3,2019-07-17
/mission/D41,1.0,9,33.3,2019-07-17
/mission/D42,14.0,4,25.0,2019-07-17
/mission/D43,1267.0,3,33.3,2019-07-17
/mission/D44,0.0,1,0.0,2019-07-17
/mission/D45,657.0,2,50.0,2019-07-17
/mission/D46,1711.0,8,25.0,2019-07-17
/mission/D47,149.0,8,20.0,2019-07-17
/mission/D48,0.0,9,23.1,2019-07-17
/mission/D49,866.0,12,25.0,2019-07-17
/mission/D5,0.0,2,50.0,2019-07-17
/mission/D50,1755.0,11,0.0,2019-07-17
/mission/D51,3.5,7,71.4,2019-07-17
/mission/D54,0.0,3,0.0,2019-07-17
/mission/D55,13.0,4,0.0,2019-07-17
/mission/D56,944.0,7,22.2,2019-07-17
/mission/D57,1612.0,10,15.4,2019-07-17
/mission/D58,4517.0,8,9.1,2019-07-17
/mission/D59,1487.0,6,0.0,2019-07-17
/mission/D6,0.0,2,0.0,2019-07-17
/mission/D60,0.0,8,11.1,2019-07-17
/mission/D61,0.0,2,0.0,2019-07-17
/mission/D62,692.0,3,0.0,2019-07-17
/mission/D63,0.0,4,0.0,2019-07-17
/mission/D64,0.0,8,12.5,2019-07-17
/mission/D65,0.0,7,12.5,2019-07-17
/mission/D66,90.0,9,30.0,2019-07-17
/mission/D67,0.0,7,28.6,2019-07-17
/mission/D68,103.5,3,33.3,2019-07-17
/mission/D69,65.42857142857143,17,30.0,2019-07-17
/mission/D7,0.0,4,25.0,2019-07-17
/mission/D70,0.0,6,14.3,2019-07-17
/mission/D71,5.0,15,31.2,2019-07-17
/mission/D72,82.0,17,35.3,2019-07-17
/mission/D73,45.0,11,38.5,2019-07-17
/mission/D74,247.4,22,24.0,2019-07-17
/mission/D75,215.33333333333334,26,26.7,2019-07-17
/mission/D76,3454.0,38,28.2,2019-07-17
/mission/D77,1636.6,36,7.7,2019-07-17
/mission/D78,3004.0,38,10.5,2019-07-17
/mission/D79,357.6666666666667,55,13.8,2019-07-17
/mission/D8,2250.0,2,50.0,2019-07-17
/mission/D80,1023.8,53,16.1,2019-07-17
/mission/D81,1536.0,54,16.4,2019-07-17
/mission/D9,0.0,2,0.0,2019-07-17
/mypage/home,517.0,4,0.0,2019-07-17
/mypage/kwassists-following-qa,0.0,3,0.0,2019-07-17
/newsfeed/topic/ElectronicSports_tw,38.0,1,0.0,2019-07-17
/newsfeed/topicgrp/business_tw,0.0,1,0.0,2019-07-17
/newsfeed/topicgrp/tech_tw,974.0,4,25.0,2019-07-17
/newsfeed/topicgrp/tech_tw/topic/robot_tw,0.0,2,66.7,2019-07-17
/newsfeed/topstory,296.25,7,0.0,2019-07-17
/notify,0.0,2,0.0,2019-07-17
/participator/00000140803D60BC/questions,4843.0,16,4.3,2019-07-17
/participator/00A11766/questions,0.0,1,0.0,2019-07-17
/participator/00F12944/questions,33.0,4,16.7,2019-07-17
/participator/03012702/questions,2313.0,1,0.0,2019-07-17
/participator/03A12675/questions,59.0,4,25.0,2019-07-17
/participator/04912918/questions,274.0,4,25.0,2019-07-17
/participator/04D11808/questions,898.0,4,0.0,2019-07-17
